"global_step","251221_A2C - train/final_recall","251221_A2C - train/final_recall__MIN","251221_A2C - train/final_recall__MAX","251221_A2C - _step","251221_A2C - _step__MIN","251221_A2C - _step__MAX"
"183000","0.4089341163635254","0.4089341163635254","0.4089341163635254","365","365","365"
"183500","0.5371684432029724","0.5371684432029724","0.5371684432029724","366","366","366"
"184000","0.11575233191251755","0.11575233191251755","0.11575233191251755","367","367","367"
"184500","0.5752708315849304","0.5752708315849304","0.5752708315849304","368","368","368"
"185000","0.2253943532705307","0.2253943532705307","0.2253943532705307","369","369","369"
"185500","0.2726466655731201","0.2726466655731201","0.2726466655731201","370","370","370"
"186000","0.29048728942871094","0.29048728942871094","0.29048728942871094","371","371","371"
"186500","0.5025471448898315","0.5025471448898315","0.5025471448898315","372","372","372"
"187000","0.3639447093009949","0.3639447093009949","0.3639447093009949","373","373","373"
"187500","0.3520625829696655","0.3520625829696655","0.3520625829696655","374","374","374"
"188000","0.4827195107936859","0.4827195107936859","0.4827195107936859","375","375","375"
"188500","0.21347877383232117","0.21347877383232117","0.21347877383232117","376","376","376"
"189000","0.6333991885185242","0.6333991885185242","0.6333991885185242","377","377","377"
"189500","0.4531911015510559","0.4531911015510559","0.4531911015510559","378","378","378"
"190000","0.5054709911346436","0.5054709911346436","0.5054709911346436","379","379","379"
"190500","0.11429048329591751","0.11429048329591751","0.11429048329591751","380","380","380"
"191000","0.4016955494880676","0.4016955494880676","0.4016955494880676","381","381","381"
"191500","0.19247619807720184","0.19247619807720184","0.19247619807720184","382","382","382"
"192000","0.4556167423725128","0.4556167423725128","0.4556167423725128","383","383","383"
"192500","0.48510614037513733","0.48510614037513733","0.48510614037513733","384","384","384"
"193000","0.41789713501930237","0.41789713501930237","0.41789713501930237","385","385","385"
"193500","0.3033311367034912","0.3033311367034912","0.3033311367034912","386","386","386"
"194000","0.407817006111145","0.407817006111145","0.407817006111145","387","387","387"
"194500","0.19499841332435608","0.19499841332435608","0.19499841332435608","388","388","388"
"195000","0.2755943834781647","0.2755943834781647","0.2755943834781647","389","389","389"
"195500","0.17882928252220154","0.17882928252220154","0.17882928252220154","390","390","390"
"196000","0.15696246922016144","0.15696246922016144","0.15696246922016144","391","391","391"
"196500","0.26248833537101746","0.26248833537101746","0.26248833537101746","392","392","392"
"197000","0.24292407929897308","0.24292407929897308","0.24292407929897308","393","393","393"
"197500","0.33552050590515137","0.33552050590515137","0.33552050590515137","394","394","394"
"198000","0.23016519844532013","0.23016519844532013","0.23016519844532013","395","395","395"
"198500","0.5029305815696716","0.5029305815696716","0.5029305815696716","396","396","396"
"199000","0.20188425481319427","0.20188425481319427","0.20188425481319427","397","397","397"
"199500","0.33744966983795166","0.33744966983795166","0.33744966983795166","398","398","398"
"200000","0.20958416163921356","0.20958416163921356","0.20958416163921356","399","399","399"
"200500","0.27099931240081787","0.27099931240081787","0.27099931240081787","400","400","400"
"201000","0.290820837020874","0.290820837020874","0.290820837020874","401","401","401"
"201500","0.4597870707511902","0.4597870707511902","0.4597870707511902","402","402","402"
"202000","0.15362288057804108","0.15362288057804108","0.15362288057804108","403","403","403"
"202500","0.47682639956474304","0.47682639956474304","0.47682639956474304","404","404","404"
"203000","0.4903542995452881","0.4903542995452881","0.4903542995452881","405","405","405"
"203500","0.0010036381427198648","0.0010036381427198648","0.0010036381427198648","406","406","406"
"204000","0.31876227259635925","0.31876227259635925","0.31876227259635925","407","407","407"
"204500","0.16365672647953033","0.16365672647953033","0.16365672647953033","408","408","408"
"205000","0.15286560356616974","0.15286560356616974","0.15286560356616974","409","409","409"
"205500","0.2801409065723419","0.2801409065723419","0.2801409065723419","410","410","410"
"206000","0.11942298710346222","0.11942298710346222","0.11942298710346222","411","411","411"
"206500","0.1428224742412567","0.1428224742412567","0.1428224742412567","412","412","412"
"207000","0.3360377252101898","0.3360377252101898","0.3360377252101898","413","413","413"
"207500","0.1992460936307907","0.1992460936307907","0.1992460936307907","414","414","414"
"208000","0.2370343655347824","0.2370343655347824","0.2370343655347824","415","415","415"
"208500","0.2525638937950134","0.2525638937950134","0.2525638937950134","416","416","416"
"209000","0.18845872581005096","0.18845872581005096","0.18845872581005096","417","417","417"
"209500","0.3123711347579956","0.3123711347579956","0.3123711347579956","418","418","418"
"210000","0.2540183961391449","0.2540183961391449","0.2540183961391449","419","419","419"
"210500","0.44978299736976624","0.44978299736976624","0.44978299736976624","420","420","420"
"211000","0.20230934023857117","0.20230934023857117","0.20230934023857117","421","421","421"
"211500","0.4072795510292053","0.4072795510292053","0.4072795510292053","422","422","422"
"212000","0.25226351618766785","0.25226351618766785","0.25226351618766785","423","423","423"
"212500","0.12982025742530823","0.12982025742530823","0.12982025742530823","424","424","424"
"213000","0.245790034532547","0.245790034532547","0.245790034532547","425","425","425"
"213500","0.10831078141927719","0.10831078141927719","0.10831078141927719","426","426","426"
"214000","0.33964887261390686","0.33964887261390686","0.33964887261390686","427","427","427"
"214500","0.32476088404655457","0.32476088404655457","0.32476088404655457","428","428","428"
"215000","0.18254579603672028","0.18254579603672028","0.18254579603672028","429","429","429"
"215500","0.24225352704524994","0.24225352704524994","0.24225352704524994","430","430","430"
"216000","0.2542116045951843","0.2542116045951843","0.2542116045951843","431","431","431"
"216500","0.6991021633148193","0.6991021633148193","0.6991021633148193","432","432","432"
"217000","0.1253858357667923","0.1253858357667923","0.1253858357667923","433","433","433"
"217500","0.1683693528175354","0.1683693528175354","0.1683693528175354","434","434","434"
"218000","0.2620215117931366","0.2620215117931366","0.2620215117931366","435","435","435"
"218500","0.16383178532123566","0.16383178532123566","0.16383178532123566","436","436","436"
"219000","0.2940034866333008","0.2940034866333008","0.2940034866333008","437","437","437"
"219500","0.3520187735557556","0.3520187735557556","0.3520187735557556","438","438","438"
"220000","0.52178555727005","0.52178555727005","0.52178555727005","439","439","439"
"220500","0.2973356544971466","0.2973356544971466","0.2973356544971466","440","440","440"
"221000","0.23347502946853638","0.23347502946853638","0.23347502946853638","441","441","441"
"221500","0.34978607296943665","0.34978607296943665","0.34978607296943665","442","442","442"
"222000","0.6584421396255493","0.6584421396255493","0.6584421396255493","443","443","443"
"222500","0.4287758469581604","0.4287758469581604","0.4287758469581604","444","444","444"
"223000","0.21299070119857788","0.21299070119857788","0.21299070119857788","445","445","445"
"223500","0.2089390903711319","0.2089390903711319","0.2089390903711319","446","446","446"
"224000","0.2308364063501358","0.2308364063501358","0.2308364063501358","447","447","447"
"224500","0.3490508794784546","0.3490508794784546","0.3490508794784546","448","448","448"
"225000","0.2599440813064575","0.2599440813064575","0.2599440813064575","449","449","449"
"225500","0.1856383979320526","0.1856383979320526","0.1856383979320526","450","450","450"
"226000","0.1682550311088562","0.1682550311088562","0.1682550311088562","451","451","451"
"226500","0.1582334339618683","0.1582334339618683","0.1582334339618683","452","452","452"
"227000","0.12120936810970306","0.12120936810970306","0.12120936810970306","453","453","453"
"227500","0.1980854868888855","0.1980854868888855","0.1980854868888855","454","454","454"
"228000","0.21671362221240997","0.21671362221240997","0.21671362221240997","455","455","455"
"228500","0.3826598823070526","0.3826598823070526","0.3826598823070526","456","456","456"
"229000","0.20758283138275146","0.20758283138275146","0.20758283138275146","457","457","457"
"229500","0.4392395317554474","0.4392395317554474","0.4392395317554474","458","458","458"
"230000","0.3586980700492859","0.3586980700492859","0.3586980700492859","459","459","459"
"230500","0.5008103847503662","0.5008103847503662","0.5008103847503662","460","460","460"
"231000","0.4985235035419464","0.4985235035419464","0.4985235035419464","461","461","461"
"231500","0.5566443204879761","0.5566443204879761","0.5566443204879761","462","462","462"
"232000","0.7243624329566956","0.7243624329566956","0.7243624329566956","463","463","463"
"232500","0.1281559318304062","0.1281559318304062","0.1281559318304062","464","464","464"
"233000","0.2926299273967743","0.2926299273967743","0.2926299273967743","465","465","465"
"233500","0.3974669873714447","0.3974669873714447","0.3974669873714447","466","466","466"
"234000","0.37419405579566956","0.37419405579566956","0.37419405579566956","467","467","467"
"234500","0.020600955933332443","0.020600955933332443","0.020600955933332443","468","468","468"
"235000","0.3017815947532654","0.3017815947532654","0.3017815947532654","469","469","469"
"235500","0.2624605596065521","0.2624605596065521","0.2624605596065521","470","470","470"
"236000","0.42464229464530945","0.42464229464530945","0.42464229464530945","471","471","471"
"236500","0.2163894772529602","0.2163894772529602","0.2163894772529602","472","472","472"
"237000","0.18424513936042786","0.18424513936042786","0.18424513936042786","473","473","473"
"237500","0.3146485388278961","0.3146485388278961","0.3146485388278961","474","474","474"
"238000","0.045425865799188614","0.045425865799188614","0.045425865799188614","475","475","475"
"238500","0.3897791802883148","0.3897791802883148","0.3897791802883148","476","476","476"
"239000","0.48696672916412354","0.48696672916412354","0.48696672916412354","477","477","477"
"239500","0.5953829884529114","0.5953829884529114","0.5953829884529114","478","478","478"
"240000","0.07804279029369354","0.07804279029369354","0.07804279029369354","479","479","479"
"240500","0.1521356850862503","0.1521356850862503","0.1521356850862503","480","480","480"
"241000","0.39971449971199036","0.39971449971199036","0.39971449971199036","481","481","481"
"241500","0.3891826570034027","0.3891826570034027","0.3891826570034027","482","482","482"
"242000","0.29317232966423035","0.29317232966423035","0.29317232966423035","483","483","483"
"242500","0.40716397762298584","0.40716397762298584","0.40716397762298584","484","484","484"
"243000","0.6697315573692322","0.6697315573692322","0.6697315573692322","485","485","485"
"243500","0.44620683789253235","0.44620683789253235","0.44620683789253235","486","486","486"
"244000","0.14277337491512299","0.14277337491512299","0.14277337491512299","487","487","487"
"244500","0.1019718274474144","0.1019718274474144","0.1019718274474144","488","488","488"
"245000","0.2077663093805313","0.2077663093805313","0.2077663093805313","489","489","489"
"245500","0.2897166907787323","0.2897166907787323","0.2897166907787323","490","490","490"
"246000","0.4191894829273224","0.4191894829273224","0.4191894829273224","491","491","491"
"246500","0.5121835470199585","0.5121835470199585","0.5121835470199585","492","492","492"
"247000","0.5970791578292847","0.5970791578292847","0.5970791578292847","493","493","493"
"247500","0.4212208688259125","0.4212208688259125","0.4212208688259125","494","494","494"
"248000","0.5037826299667358","0.5037826299667358","0.5037826299667358","495","495","495"
"248500","0.07700592279434204","0.07700592279434204","0.07700592279434204","496","496","496"
