"global_step","251221_A2C - train/final_feat_cross","251221_A2C - train/final_feat_cross__MIN","251221_A2C - train/final_feat_cross__MAX","251221_A2C - _step","251221_A2C - _step__MIN","251221_A2C - _step__MAX"
"525500","2.1282150745391846","2.1282150745391846","2.1282150745391846","1050","1050","1050"
"526000","2.151207685470581","2.151207685470581","2.151207685470581","1051","1051","1051"
"526500","2.4109950065612793","2.4109950065612793","2.4109950065612793","1052","1052","1052"
"527000","1.9915474653244019","1.9915474653244019","1.9915474653244019","1053","1053","1053"
"527500","2.351409912109375","2.351409912109375","2.351409912109375","1054","1054","1054"
"528000","2.2296671867370605","2.2296671867370605","2.2296671867370605","1055","1055","1055"
"528500","2.010998487472534","2.010998487472534","2.010998487472534","1056","1056","1056"
"529000","2.7040090560913086","2.7040090560913086","2.7040090560913086","1057","1057","1057"
"529500","1.9640398025512695","1.9640398025512695","1.9640398025512695","1058","1058","1058"
"530000","2.401400089263916","2.401400089263916","2.401400089263916","1059","1059","1059"
"530500","2.1536014080047607","2.1536014080047607","2.1536014080047607","1060","1060","1060"
"531000","1.9892419576644897","1.9892419576644897","1.9892419576644897","1061","1061","1061"
"531500","2.296706438064575","2.296706438064575","2.296706438064575","1062","1062","1062"
"532000","2.478403091430664","2.478403091430664","2.478403091430664","1063","1063","1063"
"532500","2.1513209342956543","2.1513209342956543","2.1513209342956543","1064","1064","1064"
"533000","2.174039840698242","2.174039840698242","2.174039840698242","1065","1065","1065"
"533500","2.2260186672210693","2.2260186672210693","2.2260186672210693","1066","1066","1066"
"534000","2.228196620941162","2.228196620941162","2.228196620941162","1067","1067","1067"
"534500","2.565990924835205","2.565990924835205","2.565990924835205","1068","1068","1068"
"535000","2.1558785438537598","2.1558785438537598","2.1558785438537598","1069","1069","1069"
"535500","2.2181344032287598","2.2181344032287598","2.2181344032287598","1070","1070","1070"
"536000","2.4167497158050537","2.4167497158050537","2.4167497158050537","1071","1071","1071"
"536500","1.9570374488830566","1.9570374488830566","1.9570374488830566","1072","1072","1072"
"537000","2.032959222793579","2.032959222793579","2.032959222793579","1073","1073","1073"
"537500","2.385836601257324","2.385836601257324","2.385836601257324","1074","1074","1074"
"538000","2.063793897628784","2.063793897628784","2.063793897628784","1075","1075","1075"
"538500","2.2555203437805176","2.2555203437805176","2.2555203437805176","1076","1076","1076"
"539000","2.2479307651519775","2.2479307651519775","2.2479307651519775","1077","1077","1077"
"539500","2.386431932449341","2.386431932449341","2.386431932449341","1078","1078","1078"
"540000","2.081796646118164","2.081796646118164","2.081796646118164","1079","1079","1079"
"540500","2.165309190750122","2.165309190750122","2.165309190750122","1080","1080","1080"
"541000","2.240973711013794","2.240973711013794","2.240973711013794","1081","1081","1081"
"541500","2.0945169925689697","2.0945169925689697","2.0945169925689697","1082","1082","1082"
"542000","2.236816644668579","2.236816644668579","2.236816644668579","1083","1083","1083"
"542500","2.3575804233551025","2.3575804233551025","2.3575804233551025","1084","1084","1084"
"543000","2.1799049377441406","2.1799049377441406","2.1799049377441406","1085","1085","1085"
"543500","2.2641353607177734","2.2641353607177734","2.2641353607177734","1086","1086","1086"
"544000","2.4069716930389404","2.4069716930389404","2.4069716930389404","1087","1087","1087"
"544500","2.341681480407715","2.341681480407715","2.341681480407715","1088","1088","1088"
"545000","2.4169678688049316","2.4169678688049316","2.4169678688049316","1089","1089","1089"
"545500","2.1067686080932617","2.1067686080932617","2.1067686080932617","1090","1090","1090"
"546000","2.181831121444702","2.181831121444702","2.181831121444702","1091","1091","1091"
"546500","2.1659421920776367","2.1659421920776367","2.1659421920776367","1092","1092","1092"
"547000","2.2269296646118164","2.2269296646118164","2.2269296646118164","1093","1093","1093"
"547500","2.2502527236938477","2.2502527236938477","2.2502527236938477","1094","1094","1094"
"548000","2.0907578468322754","2.0907578468322754","2.0907578468322754","1095","1095","1095"
"548500","2.184208631515503","2.184208631515503","2.184208631515503","1096","1096","1096"
"549000","2.1069142818450928","2.1069142818450928","2.1069142818450928","1097","1097","1097"
"549500","2.2807767391204834","2.2807767391204834","2.2807767391204834","1098","1098","1098"
"550000","2.2118313312530518","2.2118313312530518","2.2118313312530518","1099","1099","1099"
"550500","2.0518250465393066","2.0518250465393066","2.0518250465393066","1100","1100","1100"
"551000","2.2093191146850586","2.2093191146850586","2.2093191146850586","1101","1101","1101"
"551500","2.729412078857422","2.729412078857422","2.729412078857422","1102","1102","1102"
"552000","2.2877583503723145","2.2877583503723145","2.2877583503723145","1103","1103","1103"
"552500","1.9987777471542358","1.9987777471542358","1.9987777471542358","1104","1104","1104"
"553000","1.8984013795852661","1.8984013795852661","1.8984013795852661","1105","1105","1105"
"553500","2.3590714931488037","2.3590714931488037","2.3590714931488037","1106","1106","1106"
"554000","2.204843282699585","2.204843282699585","2.204843282699585","1107","1107","1107"
"554500","2.6006357669830322","2.6006357669830322","2.6006357669830322","1108","1108","1108"
"555000","2.5906856060028076","2.5906856060028076","2.5906856060028076","1109","1109","1109"
"555500","2.3269197940826416","2.3269197940826416","2.3269197940826416","1110","1110","1110"
"556000","2.364629030227661","2.364629030227661","2.364629030227661","1111","1111","1111"
"556500","2.0669922828674316","2.0669922828674316","2.0669922828674316","1112","1112","1112"
"557000","2.054966688156128","2.054966688156128","2.054966688156128","1113","1113","1113"
"557500","2.0544140338897705","2.0544140338897705","2.0544140338897705","1114","1114","1114"
"558000","2.1267712116241455","2.1267712116241455","2.1267712116241455","1115","1115","1115"
"558500","2.1542890071868896","2.1542890071868896","2.1542890071868896","1116","1116","1116"
"559000","2.1963441371917725","2.1963441371917725","2.1963441371917725","1117","1117","1117"
"559500","2.116718053817749","2.116718053817749","2.116718053817749","1118","1118","1118"
"560000","2.1884241104125977","2.1884241104125977","2.1884241104125977","1119","1119","1119"
"560500","2.4463894367218018","2.4463894367218018","2.4463894367218018","1120","1120","1120"
"561000","2.280864715576172","2.280864715576172","2.280864715576172","1121","1121","1121"
"561500","2.6079816818237305","2.6079816818237305","2.6079816818237305","1122","1122","1122"
"562000","2.059438467025757","2.059438467025757","2.059438467025757","1123","1123","1123"
"562500","2.229093313217163","2.229093313217163","2.229093313217163","1124","1124","1124"
"563000","2.463719129562378","2.463719129562378","2.463719129562378","1125","1125","1125"
"563500","2.077314615249634","2.077314615249634","2.077314615249634","1126","1126","1126"
"564000","2.666092872619629","2.666092872619629","2.666092872619629","1127","1127","1127"
"564500","2.1121814250946045","2.1121814250946045","2.1121814250946045","1128","1128","1128"
"565000","2.1632633209228516","2.1632633209228516","2.1632633209228516","1129","1129","1129"
"565500","2.409285545349121","2.409285545349121","2.409285545349121","1130","1130","1130"
"566000","2.0220556259155273","2.0220556259155273","2.0220556259155273","1131","1131","1131"
"566500","2.0865988731384277","2.0865988731384277","2.0865988731384277","1132","1132","1132"
"567000","2.219606637954712","2.219606637954712","2.219606637954712","1133","1133","1133"
"567500","2.57051944732666","2.57051944732666","2.57051944732666","1134","1134","1134"
"568000","2.329258680343628","2.329258680343628","2.329258680343628","1135","1135","1135"
"568500","2.2039690017700195","2.2039690017700195","2.2039690017700195","1136","1136","1136"
"569000","2.0808334350585938","2.0808334350585938","2.0808334350585938","1137","1137","1137"
"569500","2.075951337814331","2.075951337814331","2.075951337814331","1138","1138","1138"
"570000","2.0120089054107666","2.0120089054107666","2.0120089054107666","1139","1139","1139"
"570500","2.053152322769165","2.053152322769165","2.053152322769165","1140","1140","1140"
"571000","2.1706466674804688","2.1706466674804688","2.1706466674804688","1141","1141","1141"
"571500","2.098271608352661","2.098271608352661","2.098271608352661","1142","1142","1142"
"572000","1.936442494392395","1.936442494392395","1.936442494392395","1143","1143","1143"
"572500","2.0072531700134277","2.0072531700134277","2.0072531700134277","1144","1144","1144"
"573000","1.998610019683838","1.998610019683838","1.998610019683838","1145","1145","1145"
"573500","2.3814139366149902","2.3814139366149902","2.3814139366149902","1146","1146","1146"
"574000","2.3707306385040283","2.3707306385040283","2.3707306385040283","1147","1147","1147"
"574500","2.383035898208618","2.383035898208618","2.383035898208618","1148","1148","1148"
"575000","2.438690185546875","2.438690185546875","2.438690185546875","1149","1149","1149"
"575500","2.3672127723693848","2.3672127723693848","2.3672127723693848","1150","1150","1150"
"576000","2.278548240661621","2.278548240661621","2.278548240661621","1151","1151","1151"
"576500","2.092097520828247","2.092097520828247","2.092097520828247","1152","1152","1152"
"577000","1.963309407234192","1.963309407234192","1.963309407234192","1153","1153","1153"
"577500","2.1265103816986084","2.1265103816986084","2.1265103816986084","1154","1154","1154"
"578000","2.702432632446289","2.702432632446289","2.702432632446289","1155","1155","1155"
"578500","2.576084613800049","2.576084613800049","2.576084613800049","1156","1156","1156"
"579000","2.2506844997406006","2.2506844997406006","2.2506844997406006","1157","1157","1157"
"579500","2.023893117904663","2.023893117904663","2.023893117904663","1158","1158","1158"
"580000","1.9927151203155518","1.9927151203155518","1.9927151203155518","1159","1159","1159"
"580500","2.2064831256866455","2.2064831256866455","2.2064831256866455","1160","1160","1160"
"581000","2.280087471008301","2.280087471008301","2.280087471008301","1161","1161","1161"
"581500","2.222316026687622","2.222316026687622","2.222316026687622","1162","1162","1162"
"582000","2.0498385429382324","2.0498385429382324","2.0498385429382324","1163","1163","1163"
"582500","1.9742692708969116","1.9742692708969116","1.9742692708969116","1164","1164","1164"
"583000","2.0907506942749023","2.0907506942749023","2.0907506942749023","1165","1165","1165"
"583500","2.166245222091675","2.166245222091675","2.166245222091675","1166","1166","1166"
"584000","1.9307469129562378","1.9307469129562378","1.9307469129562378","1167","1167","1167"
"584500","1.9627431631088257","1.9627431631088257","1.9627431631088257","1168","1168","1168"
"585000","2.142449140548706","2.142449140548706","2.142449140548706","1169","1169","1169"
"585500","1.9256389141082764","1.9256389141082764","1.9256389141082764","1170","1170","1170"
"586000","2.287628650665283","2.287628650665283","2.287628650665283","1171","1171","1171"
"586500","2.155668020248413","2.155668020248413","2.155668020248413","1172","1172","1172"
"587000","2.319101095199585","2.319101095199585","2.319101095199585","1173","1173","1173"
"587500","2.078444480895996","2.078444480895996","2.078444480895996","1174","1174","1174"
"588000","2.2762861251831055","2.2762861251831055","2.2762861251831055","1175","1175","1175"
"588500","2.097785234451294","2.097785234451294","2.097785234451294","1176","1176","1176"
"589000","2.3965277671813965","2.3965277671813965","2.3965277671813965","1177","1177","1177"
"589500","2.2810676097869873","2.2810676097869873","2.2810676097869873","1178","1178","1178"
